id,collection_id,book_id,number,title,intro,ending,title_ar,intro_en,ending_en
39.0,1,9.0,39.0,"What is disliked about talking after the 'Isha prayer","","","باب مَا يُكْرَهُ مِنَ السَّمَرِ بَعْدَ الْعِشَاءِ","",""
40.0,1,9.0,40.0,"Talking about the Islamic jurisprudence and good things after the 'Isha prayer","","","باب السَّمَرِ فِي الْفِقْهِ وَالْخَيْرِ بَعْدَ الْعِشَاءِ","",""
41.0,1,9.0,41.0,"To talk with the family and the guests after the 'sha prayer.","","","باب السَّمَرِ مَعَ الضَّيْفِ وَالأَهْلِ","",""
1.0,1,10.0,1.0,"How the Adhan for Salat (Prayer) was started","وَقَوْلُهُ عَزَّ وَجَلَّ: {وَإِذَا نَادَيْتُمْ إِلَى الصَّلاَةِ اتَّخَذُوهَا هُزُوًا وَلَعِبًا ذَلِكَ بِأَنَّهُمْ قَوْمٌ لاَ يَعْقِلُونَ} وَقَوْلُهُ: {إِذَا نُودِيَ لِلصَّلاَةِ مِنْ يَوْمِ الْجُمُعَةِ}.","","باب بَدْءُ الأَذَانِ","",""
2.0,1,10.0,2.0,"Pronouncing the wording of Adhan for Salat (prayers) twice (in doubles)","","","باب الأَذَانُ مَثْنَى مَثْنَى","",""
3.0,1,10.0,3.0,"To pronounce the wording of Iqama once (in singles) except Qad-qamat-is-Salat","","","باب الإِقَامَةُ وَاحِدَةٌ، إِلاَّ قَوْلَهُ قَدْ قَامَتِ الصَّلاَةُ","",""
4.0,1,10.0,4.0,"Superiority of the Adhan","","","باب فَضْلِ التَّأْذِينِ","",""
5.0,1,10.0,5.0,"Raising the voice in pronouncing the Adhan","وَقَالَ عُمَرُ بْنُ عَبْدِ الْعَزِيزِ أَذِّنْ أَذَانًا سَمْحًا وَإِلاَّ فَاعْتَزِلْنَا.","","باب رَفْعِ الصَّوْتِ بِالنِّدَاءِ","",""
6.0,1,10.0,6.0,"To suspend fighting on hearing the Adhan","","","باب مَا يُحْقَنُ بِالأَذَانِ مِنَ الدِّمَاءِ","",""
7.0,1,10.0,7.0,"What to say on hearing the Adhan","","","باب مَا يَقُولُ إِذَا سَمِعَ الْمُنَادِي","",""
8.0,1,10.0,8.0,"Invocation at the time of Adhan","","","باب الدُّعَاءِ عِنْدَ النِّدَاءِ","",""
9.0,1,10.0,9.0,"To draw lots for pronouncing the Adhan","وَيُذْكَرُ أَنَّ أَقْوَامًا اخْتَلَفُوا فِي الأَذَانِ فَأَقْرَعَ بَيْنَهُمْ سَعْدٌ.","","باب الاِسْتِهَامِ فِي الأَذَانِ","",""
10.0,1,10.0,10.0,"Talking during the Adhan","وَتَكَلَّمَ سُلَيْمَانُ بْنُ صُرَدٍ فِي أَذَانِهِ. وَقَالَ الْحَسَنُ لاَ بَأْسَ أَنْ يَضْحَكَ وَهْوَ يُؤَذِّنُ أَوْ يُقِيمُ.","","باب الْكَلاَمِ فِي الأَذَانِ","",""
11.0,1,10.0,11.0,"The Adhan pronounced by a blind man (is permissible) when there is a person to inform him about the time of the Salat (prayer)","","","باب أَذَانِ الأَعْمَى إِذَا كَانَ لَهُ مَنْ يُخْبِرُهُ","",""
12.0,1,10.0,12.0,"The Adhan after Al-Fajr (dawn)","","","باب الأَذَانِ بَعْدَ الْفَجْرِ","",""
13.0,1,10.0,13.0,"The Adhan before Al-Fajr (dawn)","","","باب الأَذَانِ قَبْلَ الْفَجْرِ","",""
14.0,1,10.0,14.0,"How long should the interval between the Adhan and the Iqama be? (And something concerning) the person who wants for the Iqama","","","باب كَمْ بَيْنَ الأَذَانِ وَالإِقَامَةِ وَمَنْ يَنْتَظِرُ الإِقَامَةَ","",""
15.0,1,10.0,15.0,"Whoever waits for the Iqama of the prayer","","","باب مَنِ انْتَظَرَ الإِقَامَةَ","",""
16.0,1,10.0,16.0,"Between every two calls (Adhan and Iqama) there is a Salat (prayer) (that is optional) for the one who wants to offer it.","","","باب بَيْنَ كُلِّ أَذَانَيْنِ صَلاَةٌ لِمَنْ شَاءَ","",""
17.0,1,10.0,17.0,"Whoever said that there should be one Mu'adh-dhin in the journey","","","باب مَنْ قَالَ لِيُؤَذِّنْ فِي السَّفَرِ مُؤَذِّنٌ وَاحِدٌ","",""
18.0,1,10.0,18.0,"If there are many travellers, Adhan and Iqama should be pronounced, (the same is to be observed) in 'Arafat and Al-Muzdalifa too","وَقَوْلِ الْمُؤَذِّنِ الصَّلاَةُ فِي الرِّحَالِ‏.‏ فِي اللَّيْلَةِ الْبَارِدَةِ أَوِ الْمَطِيرَةِ","","باب الأَذَانِ لِلْمُسَافِرِ إِذَا كَانُوا جَمَاعَةً، وَالإِقَامَةِ، وَكَذَلِكَ بِعَرَفَةَ وَجَمْعٍ","",""
19.0,1,10.0,19.0,"Should the Mu'adh-dhin turn his mouth (face) and look from side to side during the Adhan?","وَيُذْكَرُ عَنْ بِلاَلٍ أَنَّهُ جَعَلَ إِصْبَعَيْهِ فِي أُذُنَيْهِ. وَكَانَ ابْنُ عُمَرَ لاَ يَجْعَلُ إِصْبَعَيْهِ فِي أُذُنَيْهِ. وَقَالَ إِبْرَاهِيمُ لاَ بَأْسَ أَنْ يُؤَذِّنَ عَلَى غَيْرِ وُضُوءٍ. وَقَالَ عَطَاءٌ الْوُضُوءُ حَقٌّ وَسُنَّةٌ. وَقَالَتْ عَائِشَةُ كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَذْكُرُ اللَّهَ عَلَى كُلِّ أَحْيَانِهِ.","","باب هَلْ يَتَتَبَّعُ الْمُؤَذِّنُ فَاهُ هَا هُنَا وَهَا هُنَا، وَهَلْ يَلْتَفِتُ فِي الأَذَانِ","",""
20.0,1,10.0,20.0,"The saying of a person ""We have missed As-Salat (the prayer)""","وَكَرِهَ ابْنُ سِيرِينَ أَنْ يَقُولَ فَاتَتْنَا الصَّلاَةُ وَلَكِنْ لِيَقُلْ لَمْ نُدْرِكْ. وَقَوْلُ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ أَصَحُّ.","","باب قَوْلِ الرَّجُلِ فَاتَتْنَا الصَّلاَةُ","",""
21.0,1,10.0,21.0,"One should not run for As-Salat (the prayer) but present himself with calmness and solemnity","وَقَالَ: «مَا أَدْرَكْتُمْ فَصَلُّوا، وَمَا فَاتَكُمْ فَأَتِمُّوا». قَالَهُ أَبُو قَتَادَةَ عَنِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ.","","باب لاَ يَسْعَى إِلَى الصَّلاَةِ، وَلْيَأْتِ بِالسَّكِينَةِ وَالْوَقَارِ","",""
22.0,1,10.0,22.0,"When should the people get up for the Salat (prayer) if they see the Imam (the person leading Salat) during the Iqama?","","","باب مَتَى يَقُومُ النَّاسُ إِذَا رَأَوُا الإِمَامَ عِنْدَ الإِقَامَةِ","",""
23.0,1,10.0,23.0,"One should not stand for As-Salat (the prayer) hurriedly but with calmness and solemnity.","","","باب لاَ يَسْعَى إِلَى الصَّلاَةِ مُسْتَعْجِلاً، وَلْيَقُمْ بِالسَّكِينَةِ وَالْوَقَارِ","",""
24.0,1,10.0,24.0,"Can one go out of the mosque (after the Adhan, or the Iqama) if there is a genuine excuse?","","","باب هَلْ يَخْرُجُ مِنَ الْمَسْجِدِ لِعِلَّةٍ","",""
25.0,1,10.0,25.0,"If the Imam says, ""Remain at your places till I return"", then wait for him","","","باب إِذَا قَالَ الإِمَامُ مَكَانَكُمْ. حَتَّى رَجَعَ انْتَظَرُوهُ","",""
26.0,1,10.0,26.0,"The saying of a man to the Prophet (ﷺ), ""We have not prayed.""","","","باب قَوْلِ الرَّجُلِ مَا صَلَّيْنَا","",""
27.0,1,10.0,27.0,"If the Imam is confronted with a problem after the Iqama","","","باب الإِمَامِ تَعْرِضُ لَهُ الْحَاجَةُ بَعْدَ الإِقَامَةِ","",""
28.0,1,10.0,28.0,"To talk after the Iqama","","","باب الْكَلاَمِ إِذَا أُقِيمَتِ الصَّلاَةُ","",""
29.0,1,10.0,29.0,"Congregational Salat (prayer) is obligatory.","وَقَالَ الْحَسَنُ إِنْ مَنَعَتْهُ أُمُّهُ عَنِ الْعِشَاءِ فِي الْجَمَاعَةِ شَفَقَةً لَمْ يُطِعْهَا.","","باب وُجُوبِ صَلاَةِ الْجَمَاعَةِ","",""
30.0,1,10.0,30.0,"Superiority of the congregational Salat (prayer)","وَكَانَ الأَسْوَدُ إِذَا فَاتَتْهُ الْجَمَاعَةُ ذَهَبَ إِلَى مَسْجِدٍ آخَرَ. وَجَاءَ أَنَسٌ إِلَى مَسْجِدٍ قَدْ صُلِّيَ فِيهِ، فَأَذَّنَ وَأَقَامَ وَصَلَّى جَمَاعَةً.","","باب فَضْلِ صَلاَةِ الْجَمَاعَةِ","",""
31.0,1,10.0,31.0,"Superiority of the Fajr (early morning) prayer in congregation.","","","باب فَضْلِ صَلاَةِ الْفَجْرِ فِي جَمَاعَةٍ","",""
32.0,1,10.0,32.0,"The superiority of offering the Zuhr prayer early","","","باب فَضْلِ التَّهْجِيرِ إِلَى الظُّهْرِ","",""
33.0,1,10.0,33.0,"Every step towards good deeds is rewarded","","","باب احْتِسَابِ الآثَارِ","",""
34.0,1,10.0,34.0,"The superiority of the 'Isha' prayer in congregation","","","باب فَضْلِ الْعِشَاءِ فِي الْجَمَاعَةِ","",""
35.0,1,10.0,35.0,"Two or more than two persons are considered as a group (for the congregational prayers)","","","باب اثْنَانِ فَمَا فَوْقَهُمَا جَمَاعَةٌ","",""
36.0,1,10.0,36.0,"(The reward of a person) who waits for As-Salat (the prayer) in the mosque and the superiority of mosques","","","باب مَنْ جَلَسَ فِي الْمَسْجِدِ يَنْتَظِرُ الصَّلاَةَ، وَفَضْلِ الْمَسَاجِدِ","",""
37.0,1,10.0,37.0,"The superiority of going to the mosque (every) morning and in the afternoon and evening [for the congregational Salat (prayers)]","","","باب فَضْلِ مَنْ غَدَا إِلَى الْمَسْجِدِ وَمَنْ رَاحَ","",""
38.0,1,10.0,38.0,"No Salat (prayer) (is to be offered) except the compulsory Salat after the Iqama has been pronounced for that compulsory Salat","","","باب إِذَا أُقِيمَتِ الصَّلاَةُ فَلاَ صَلاَةَ إِلاَّ الْمَكْتُوبَةَ","",""
39.0,1,10.0,39.0,"The limit set for a patient to attend the congregational Salat (prayer)?","","","باب حَدِّ الْمَرِيضِ أَنْ يَشْهَدَ الْجَمَاعَةَ","",""
40.0,1,10.0,40.0,"It is permissible to pray at one's dwelling during rain or if there is a genuine excuse","","","باب الرُّخْصَةِ فِي الْمَطَرِ وَالْعِلَّةِ أَنْ يُصَلِّيَ فِي رَحْلِهِ","",""
41.0,1,10.0,41.0,"Can the Imam offer the Salat (prayer) with only those who are present (for the prayer)? And can be deliver a Khutba (religious talk) on Friday if it is raining?","","","باب هَلْ يُصَلِّي الإِمَامُ بِمَنْ حَضَرَ وَهَلْ يَخْطُبُ يَوْمَ الْجُمُعَةِ فِي الْمَطَرِ","",""
42.0,1,10.0,42.0,"(WHat should one do) if the meal has been served and the Iqama has been pronounced for As-Salat(the prayer)","وَكَانَ ابْنُ عُمَرَ يَبْدَأُ بِالْعَشَاءِ. وَقَالَ أَبُو الدَّرْدَاءِ مِنْ فِقْهِ الْمَرْءِ إِقْبَالُهُ عَلَى حَاجَتِهِ حَتَّى يُقْبِلَ عَلَى صَلاَتِهِ وَقَلْبُهُ فَارِغٌ.","","باب إِذَا حَضَرَ الطَّعَامُ وَأُقِيمَتِ الصَّلاَةُ","",""
43.0,1,10.0,43.0,"When the Imam is called for As-Salat (the prayer) while he has in his hands something to eat.","","","باب إِذَا دُعِيَ الإِمَامُ إِلَى الصَّلاَةِ وَبِيَدِهِ مَا يَأْكُلُ","",""
44.0,1,10.0,44.0,"If somebody was busy with his domestic work and Iqama was pronounced and then he came out [for offering the Salat (prayer)]","","","باب مَنْ كَانَ فِي حَاجَةِ أَهْلِهِ فَأُقِيمَتِ الصَّلاَةُ فَخَرَجَ","",""
45.0,1,10.0,45.0,"Offering Salat (prayer) in front of the people with the sole intention of teaching them the Salat of the Prophet (ﷺ) and his Sunnah (legal ways etc.)","","","باب مَنْ صَلَّى بِالنَّاسِ وَهْوَ لاَ يُرِيدُ إِلاَّ أَنْ يُعَلِّمَهُمْ صَلاَةَ النَّبِيِّ صلى الله عليه وسلم وَسُنَّتَهُ","",""
46.0,1,10.0,46.0,"The religious learned men are entitled to precedence in leading the Salat (prayer)","","","باب أَهْلُ الْعِلْمِ وَالْفَضْلِ أَحَقُّ بِالإِمَامَةِ","",""
47.0,1,10.0,47.0,"Whoever stood by the side of the Imam because of a genuine cause [in Salat (prayer)]","","","باب مَنْ قَامَ إِلَى جَنْبِ الإِمَامِ لِعِلَّةٍ","",""
48.0,1,10.0,48.0,"If somebody is leading the Salat (prayer) and (in the meanwhile) the first (usual) Imam comes, the Salat is valid whether the former retreats or does not retreat","فِيهِ عَائِشَةُ عَنِ النَّبِيِّ صلى الله عليه وسلم","","باب مَنْ دَخَلَ لِيَؤُمَّ النَّاسَ فَجَاءَ الإِمَامُ الأَوَّلُ فَتَأَخَّرَ الأَوَّلُ أَوْ لَمْ يَتَأَخَّرْ جَازَتْ صَلاَتُهُ‏","",""
49.0,1,10.0,49.0,"If some people are equally proficient in the recitation of the Quran (and religious knowledge), the oldest of them should lead As-Salat (the prayer)","","","باب إِذَا اسْتَوَوْا فِي الْقِرَاءَةِ فَلْيَؤُمَّهُمْ أَكْبَرُهُمْ","",""
50.0,1,10.0,50.0,"If the Imam visited some people and led them in Salat (prayer)","","","باب إِذَا زَارَ الإِمَامُ قَومًا فَأَمَّهُمْ","",""
51.0,1,10.0,51.0,"The Imam is appointed to be followed","","","باب إِنَّمَا جُعِلَ الإِمَامُ لِيُؤْتَمَّ بِهِ","",""
52.0,1,10.0,52.0,"When should those who are behind the Imam prostrate?","قَالَ أَنَسٌ فَإِذَا سَجَدَ فَاسْجُدُوا","","باب مَتَى يَسْجُدُ مَنْ خَلْفَ الإِمَامِ","",""
53.0,1,10.0,53.0,"The sin of the one who raises his head before the Imam (raises his head)","","","باب إِثْمِ مَنْ رَفَعَ رَأْسَهُ قَبْلَ الإِمَامِ","",""
54.0,1,10.0,54.0,"A slave or a manumitted slave can lead the Salat (prayer)","وَكَانَتْ عَائِشَةُ يَؤُمُّهَا عَبْدُهَا ذَكْوَانُ مِنَ الْمُصْحَفِ. وَوَلَدِ الْبَغِيِّ وَالأَعْرَابِيِّ وَالْغُلاَمِ الَّذِي لَمْ يَحْتَلِمْ، لِقَوْلِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «يَؤُمُّهُمْ أَقْرَؤُهُمْ لِكِتَابِ اللَّهِ».","","باب إِمَامَةِ الْعَبْدِ وَالْمَوْلَى","",""
55.0,1,10.0,55.0,"If the Imam does not offer the Salat (prayer) perfectly and the followers offer it perfectly","","","باب إِذَا لَمْ يُتِمَّ الإِمَامُ وَأَتَمَّ مَنْ خَلْفَهُ","",""
